# tic_id,sector,outburst,flare,tpeak,tpeak_ll,tpeak_ul,ampl,ampl_ll,ampl_ul,fwhm,fwhm_ll,fwhm_ul,duration,duration_ll,duration_ul,bol_energy,bol_energy_ll,bol_energy_ul,M_CME,M_CME_ll,M_CME_ul,tessmag,teff,radius,logg,type,tess_rot,kelt_rot,rot,FFD_alpha,FFD_beta,preb_chem,ozone_depl_cons,ozone_depl_perm
228463618,2,1,1,2458364.627,5.88E-05,5.26E-05,0.185283524,0.024192499,0.030822913,0.001273842,0.000254812,0.000293055,0.01970353,0.015233486,0.025106918,3.39E+32,2.77E+31,3.69E+31,4.26E+19,3.91E+19,5.63E+20,12.97599983,3292,0.28200001,4.96928978,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
228507309,2,1,1,2458360.375,0.000335027,0.000358129,0.050144224,0.004918012,0.005339438,0.00942598,0.001036451,0.001043144,0.099914332,0.085717524,0.114901149,6.73E+32,9.57E+31,1.03E+32,5.08E+19,4.72E+19,2.12E+21,11.63899994,3294,0.28299999,4.96782017,M0-M4.5,0.37,nan,0.37,-0.964305851,30.73850293,0,0,0
228570067,2,1,1,2458354.244,0.000107272,0.000106255,0.05367068,0.005149408,0.005758776,0.002542986,0.000418216,0.000472739,0.027593609,0.022260223,0.033867005,2.59E+32,3.09E+31,1.71E+31,4.58E+19,4.38E+19,2.53E+20,11.91800022,3300,0.28600001,4.96503019,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
229066844,2,1,1,2458357.462,0.002559021,0.002389908,0.128876102,0.033770889,0.03641106,0.087910022,0.014782484,0.007985227,0.333333333,0.316133161,0.333333333,3.73E+36,1.25E+36,1.77E+36,1.12E+22,1.11E+22,2.64E+23,7.74900007,5593,1.68445003,nan,FGK,nan,nan,nan,-1.007838301,35.72739406,0,1,1
229071346,2,1,1,2458378.14,0.00017976,0.000183583,0.051928315,0.001619147,0.001638566,0.015416789,0.001210673,0.001269092,0.165418321,0.150758174,0.180955143,5.33E+34,3.76E+33,3.81E+33,8.7E+20,8.38E+20,1.27E+22,10.90600014,4615,0.85503697,4.43850994,FGK,nan,nan,nan,nan,nan,0,0,0
229096614,2,1,1,2458362.244,8.41E-05,7.92E-05,0.092900379,0.00300236,0.003065017,0.004835112,0.000276239,0.000294067,0.062333957,0.058213915,0.066744001,7.34E+33,3.62E+32,3.29E+32,2.14E+20,1.97E+20,3.65E+21,11.62899971,3846,0.60184401,4.65143013,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
229105380,2,1,1,2458373.264,0.000186674,0.000196492,0.211404979,0.014505432,0.015982405,0.007353091,0.001140397,0.001309506,0.117247839,0.097477641,0.140398071,6.42E+32,7.73E+31,7.28E+31,5.02E+19,4.82E+19,1.18E+21,14.28100014,3024,0.17299999,5.10535002,M4.5-M10,nan,nan,nan,nan,nan,0,0,0
229137237,2,1,1,2458369.835,0.000138154,0.000113528,0.219298778,0.034314982,0.058829527,0.001039295,0.000283244,0.00032181,0.016706834,0.011686784,0.02304023,3.42E+31,3.05E+30,4.7E+30,7.32E+18,6.61E+18,1.4E+20,13.06000042,2888,nan,nan,M4.5-M10,0.729,nan,0.729,-0.861074384,26.33972591,0,0,0
229141941,2,1,1,2458355.573,7.15E-05,7.16E-05,0.101550248,0.004701439,0.005126611,0.003761165,0.000318336,0.00033875,0.049737164,0.044917116,0.05497055,4.72E+32,2.77E+31,2.55E+31,2.3E+19,2.09E+19,6.41E+20,12.17199993,3197,nan,nan,M0-M4.5,nan,nan,nan,-1.219201046,39.03117471,0,0,0
229142295,2,1,1,2458355.636,0.000115839,0.000118205,0.068722649,0.001843521,0.001878395,0.009295312,0.000533262,0.000573651,0.109401094,0.102241022,0.117144505,4.97E+32,2.51E+31,2.32E+31,3.8E+19,3.6E+19,1.19E+21,11.16800022,3073,nan,nan,M4.5-M10,0.447,nan,0.447,nan,nan,0,0,0
229147922,2,1,1,2458354.192,0.001150266,0.001264011,0.051049884,0.00517544,0.00544347,0.03211769,0.003142284,0.003928073,0.276542765,0.273586069,0.280219469,9.23E+32,9.2E+31,1.28E+32,2.66E+19,2.5E+19,3.53E+20,12.18099976,3072,nan,nan,M4.5-M10,nan,nan,nan,-0.713624767,22.54466939,0,0,0
229147927,2,1,1,2458354.12,5.56E-05,6.19E-05,0.056195864,0.002067266,0.002169595,0.003521081,0.000273934,0.000280118,0.038810388,0.035340353,0.042430424,1.4E+33,7.94E+31,5.93E+31,8.08E+19,7.03E+19,1.71E+21,10.54399967,3625,nan,nan,M0-M4.5,nan,nan,nan,-0.306250724,9.209345383,1,0,0
230982053,2,1,1,2458356.181,5.27E-05,5.01E-05,0.189366829,0.01086204,0.01247853,0.002216707,0.000241936,0.000254304,0.034467011,0.030273636,0.038987057,2.74E+32,1.67E+31,1.6E+31,6.04E+19,5.81E+19,1.15E+21,12.10400009,3085,nan,nan,M4.5-M10,nan,nan,nan,-0.287903448,8.535289476,1,0,0
231017428,2,1,1,2458355.317,1.57E-05,1.51E-05,0.155380273,0.007304764,0.007740189,0.001065651,6.82E-05,7.44E-05,0.015786825,0.014596813,0.017093504,1.06E+33,2.55E+31,2.25E+31,1.69E+20,1.64E+20,3.19E+21,9.53899956,3624,0.45300001,4.80838013,M0-M4.5,nan,nan,nan,-1.035141434,33.33307589,0,0,0
231020638,2,1,1,2458358.55,6.64E-05,6.7E-05,0.074212841,0.003333738,0.003691157,0.002036966,0.000166899,0.000166702,0.024553579,0.022220222,0.02696027,2.49E+32,1.53E+31,1.55E+31,3.94E+19,3.75E+19,3.34E+20,11.10900021,3283,nan,nan,M0-M4.5,nan,nan,nan,-0.545455436,17.20450761,0,0,0
231020924,2,1,1,2458377.102,2.08E-05,1.99E-05,3.803055893,0.108627843,0.118414816,0.00209324,0.000103713,0.000101935,0.055110551,0.052173855,0.058033914,nan,nan,nan,nan,nan,nan,14.19699955,nan,nan,nan,FGK,nan,nan,nan,nan,nan,0,0,0
231058925,2,1,1,2458355.871,7.96E-05,8.68E-05,0.197211784,0.01730603,0.02384437,0.002123689,0.000510656,0.000496313,0.033330333,0.024773581,0.042193755,8E+31,1.07E+31,1.39E+31,2.57E+19,2.49E+19,2.66E+20,13.13300037,2912,nan,nan,M4.5-M10,0.37,nan,0.37,-1.008947732,31.36205175,0,0,0
231830359,2,1,1,2458355.212,7.77E-05,7.53E-05,0.049324207,0.002517005,0.002641275,0.002338707,0.000213261,0.000226713,0.02464358,0.021983553,0.027526942,7.83E+32,4.42E+31,6.21E+31,1.14E+20,1.12E+20,1.5E+21,10.8210001,3590,0.435,4.82325983,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
231831315,2,1,1,2458370.68,0.002242349,0.007343422,0.026997864,0.005736796,0.018838401,0.017745825,0.009352682,0.028278145,0.14734814,0.062243956,0.287462875,2.9E+33,1.67E+33,5.14E+33,1.58E+20,1.46E+20,2.06E+21,12.55200005,3586,0.433,4.82536983,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
231907973,2,1,1,2458374.858,0.000402938,0.002564273,0.039136195,0.013512583,0.003826758,0.01882811,0.001501276,0.005688307,0.182268489,0.140511405,0.245819125,1.64E+34,2.15E+33,1.33E+33,3.69E+20,3.52E+20,7.73E+21,9.71700001,4015,0.64633101,nan,FGK,nan,nan,nan,-0.215508502,6.271614383,1,0,0
234305872,2,1,1,2458374.177,0.00014903,0.000153779,0.080926861,0.003118916,0.003143559,0.007449794,0.000541244,0.000565429,0.092210922,0.084497512,0.10034767,9.55E+32,5.36E+31,6.18E+31,1.24E+20,1.21E+20,2.44E+21,12.56000042,3238,nan,nan,M0-M4.5,0.169,nan,0.169,nan,nan,0,0,0
234307350,2,1,1,2458372.071,6.08E-05,7.34E-05,6.86905521,0.56854902,1.199588925,0.000675342,0.000134256,0.000103953,0.019210192,0.015223486,0.02262356,nan,nan,nan,nan,nan,nan,15.34200001,nan,nan,nan,FGK,nan,nan,nan,nan,nan,0,0,0
234334620,2,1,1,2458361.266,3.22E-05,3.29E-05,1.004236888,0.049453069,0.054143199,0.00164655,0.000133789,0.000138992,0.035470355,0.032313656,0.038800388,nan,nan,nan,nan,nan,nan,14.11200047,nan,nan,nan,FGK,nan,nan,nan,nan,nan,0,0,0
234502300,2,1,1,2458359.349,0.000107754,8.4E-05,0.083978338,0.021336061,0.028854139,0.000893276,0.000294644,0.000483767,0.011176778,0.006836735,0.018750188,9.72E+31,1.31E+31,1.4E+31,3.14E+19,3.02E+19,5.03E+20,12.2130003,3253,0.26300001,4.99120998,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
237883499,2,1,1,2458361.835,8.28E-05,8.12E-05,0.353921335,0.016101175,0.016134291,0.00323417,0.000245336,0.000275297,0.057553909,0.052687194,0.063017297,9.31E+32,5.74E+31,5.35E+31,1.63E+20,1.5E+20,1.75E+21,14.05700016,3080,nan,nan,M4.5-M10,0.295,nan,0.295,nan,nan,0,0,0
237883772,2,1,1,2458354.819,9.68E-05,0.000110582,0.159247626,0.007579665,0.007742043,0.004687195,0.000470978,0.000527852,0.069874032,0.062083954,0.07866412,3.91E+32,3.59E+31,2.57E+31,3.9E+19,3.47E+19,5.7E+20,13.05500031,3019,nan,nan,M4.5-M10,0.426,nan,0.426,-0.811027959,25.16910155,0,0,0
237940278,2,1,1,2458360.816,0.000148332,0.000162856,0.321678784,0.013128639,0.013603526,0.006870254,0.000512982,0.000545588,0.119911199,0.110004433,0.130534639,2.72E+33,2.05E+32,1.95E+32,2.51E+20,2.38E+20,2.34E+21,13.87699986,3192,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
238876720,2,1,1,2458356.855,0.000945615,0.001001651,0.101797686,0.007973424,0.00840566,0.038123926,0.004947554,0.005828959,0.284846182,0.279939466,0.290689574,nan,nan,nan,nan,nan,nan,13.53999996,nan,nan,nan,FGK,nan,nan,nan,nan,nan,0,0,0
240764987,2,1,1,2458380.729,0.000437718,0.000419833,0.045752654,0.007845391,0.01492521,0.009873756,0.002672031,0.011094441,0.101304346,0.068864022,0.237099038,2.78E+34,9.41E+33,3.99E+34,8.69E+20,8.5E+20,1.54E+22,10.21100044,5007,nan,nan,FGK,nan,nan,nan,-0.709281472,23.4864574,0,0,1
246854127,2,1,1,2458358.974,0.000101928,0.000114042,0.240672988,0.013534533,0.014091332,0.005264237,0.000407151,0.000437825,0.086390864,0.078697454,0.094740947,1.65E+34,1.72E+33,1.59E+33,8.84E+20,8.49E+20,1.64E+22,11.11699963,3845,0.56300002,4.72274017,M0-M4.5,0.459,nan,0.459,-0.270224205,8.019069147,1,0,0
246855533,2,1,1,2458374.753,8.87E-05,8.14E-05,0.153514087,0.016862599,0.021019749,0.001879101,0.000364259,0.00038375,0.027753611,0.02171355,0.034503678,3.94E+32,4E+31,6.07E+31,5.52E+19,5.19E+19,5.7E+20,13.11999989,3261,0.26699999,4.98681021,M0-M4.5,0.665,nan,0.665,nan,nan,0,0,0
246861224,2,1,1,2458355.154,0.000128793,0.000144694,0.083610012,0.00561552,0.005941245,0.004185316,0.000516341,0.000558015,0.052310523,0.044907116,0.060500605,3.99E+32,3.95E+31,4.29E+31,4.46E+19,4.36E+19,5.83E+20,12.46399975,3221,0.249,5.00586987,M0-M4.5,nan,nan,nan,-1.382543011,44.5976751,0,0,0
25081629,2,1,1,2458381.295,0.00015278,0.000153814,0.813180955,0.128436135,0.23470794,0.000687418,0.000254762,0.000328605,0.01428681,0.008723421,0.022043554,4.08E+32,8.07E+31,1.2E+32,4.75E+19,4.68E+19,9.15E+20,14.05599976,3160,0.223,5.03628016,M0-M4.5,0.275,nan,0.275,nan,nan,0,0,0
251845153,2,1,1,2458357.054,0.000211236,0.000223146,0.080297037,0.002924368,0.002953452,0.013998004,0.001104375,0.001285233,0.172858395,0.157438241,0.190785241,1.3E+33,9.3E+31,8.29E+31,8.44E+19,8.28E+19,8.64E+20,10.43299961,3150,0.27024299,nan,M0-M4.5,nan,nan,nan,-1.100786686,35.25075774,0,0,0
251845156,2,1,1,2458357.054,0.000104421,0.000103515,0.195833041,0.003792481,0.003779167,0.014214539,0.000633534,0.000637374,0.222748894,0.211865452,0.233755671,2.57E+33,8.05E+31,1.13E+32,1.76E+20,1.65E+20,2.5E+21,10.57400036,3100,0.247115,nan,FGK,nan,nan,nan,-0.724963624,22.94794108,0,0,0
251846450,2,1,1,2458363.865,0.000391099,0.000373676,0.070955956,0.003942767,0.003963546,0.018132611,0.001345196,0.001416395,0.215575489,0.196015293,0.236365697,5.56E+32,3.43E+31,6.16E+31,3.61E+19,3.23E+19,6.12E+20,11.93299961,3061,0.185,5.08877993,M4.5-M10,0.522,nan,0.522,-1.015692958,31.89955394,0,0,0
251879885,2,1,1,2458365.068,0.000110055,0.000116014,0.28782414,0.015676565,0.01611704,0.003843467,0.00037637,0.000413697,0.065543989,0.058427251,0.073434068,7.15E+32,4.41E+31,3.72E+31,5.28E+19,5.06E+19,6E+20,13.65999985,3123,0.208,5.05515003,M0-M4.5,nan,nan,nan,-0.750601174,23.39850681,0,0,0
251879914,2,1,1,2458369.711,6.47E-05,6.75E-05,0.253541907,0.013496732,0.014040734,0.002944387,0.000456911,0.00040547,0.048870489,0.040797075,0.056250563,2.68E+33,3.61E+32,4.44E+32,1.68E+20,1.55E+20,2.35E+21,12.87899971,3471,0.373,4.87821007,M0-M4.5,0.885,nan,0.885,-0.405263324,12.33237217,1,0,0
259861569,2,1,1,2458369.317,0.000101804,0.000114454,0.117568197,0.010165113,0.012101776,0.002161783,0.00033824,0.000362862,0.029770298,0.024493578,0.035697024,2.32E+32,2.21E+31,2.89E+31,1.71E+19,1.44E+19,2.11E+20,13.06999969,3114,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
260127241,2,1,1,2458359.319,8.61E-05,8.09E-05,0.283641639,0.020504329,0.027190375,0.001030778,0.000137099,0.000134367,0.017520175,0.01495015,0.020186869,7.16E+31,3.08E+30,4.53E+30,1.91E+19,1.85E+19,3.19E+20,12.82600021,2987,nan,nan,M4.5-M10,0.254,nan,0.254,nan,nan,0,0,0
260162387,2,1,1,2458356.563,0.000218252,0.000240351,0.042044844,0.002620265,0.002616271,0.01232793,0.001011411,0.000991646,0.122617893,0.109857765,0.135464688,2.27E+35,2.76E+34,2.29E+34,3.67E+21,3.58E+21,4.99E+22,10.02900028,5591,1.49417996,4.08429003,FGK,nan,1.99545,1.99545,-1.505238769,52.47457733,0,1,1
262039241,2,1,1,2458364.603,6.92E-05,6.6E-05,0.063497338,0.00267814,0.002656139,0.003341767,0.000315992,0.000317263,0.03834705,0.034237009,0.042547092,2.55E+33,2.24E+32,1.96E+32,9.85E+19,9.32E+19,1.65E+21,7.01900005,3551,0.60100001,4.67585993,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
262110281,2,1,1,2458356.13,7.08E-05,8.8E-05,0.14577335,0.021330398,0.0273029,0.001599246,0.000381582,0.000469251,0.023310233,0.017026837,0.031473648,3.23E+32,3.28E+31,3.81E+31,3.39E+19,3.05E+19,4.2E+20,12.97700024,3249,0.26199999,4.99099016,M0-M4.5,0.866,nan,0.866,-0.741913905,23.3659034,0,0,0
262921847,2,1,1,2458358.417,8.75E-05,8.62E-05,0.221115786,0.020920235,0.025703901,0.002197853,0.000379101,0.00039776,0.035397021,0.028640286,0.042827095,1.17E+35,1.17E+34,1.44E+34,1.9E+21,1.8E+21,1.65E+22,13.28600025,31000,0.18000001,5.59997988,FGK,nan,nan,nan,nan,nan,0,0,0
269792900,2,1,1,2458359.553,0.000245623,0.000277195,0.144343797,0.018976368,0.020969992,0.005026064,0.001071002,0.001346484,0.073080731,0.055420554,0.095884292,1.26E+33,2.09E+32,1.84E+32,1.13E+20,1.08E+20,1.76E+21,14.13700008,3308,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
269797536,2,1,1,2458359.117,0.001472077,0.001300975,0.051785558,0.005078912,0.006812534,0.043977805,0.006990339,0.010179312,0.286419531,0.280186135,0.29563629,1.52E+33,2.31E+32,4.6E+32,8.49E+19,8.04E+19,1.12E+21,12.65299988,3148,nan,nan,M0-M4.5,0.808,nan,0.808,-0.998538018,31.88901401,0,0,0
270268718,2,1,1,2458373.559,2.1E-05,2.16E-05,0.139551869,0.004236428,0.004427669,0.002261149,0.000102974,0.000107493,0.032590326,0.030856975,0.034417011,9.36E+33,2.71E+32,2.05E+32,3.64E+20,3.47E+20,4.93E+21,8.20499992,4083,0.66096699,nan,FGK,nan,nan,nan,nan,nan,0,0,0
270424046,2,1,1,2458359.908,6E-05,6.53E-05,0.538823168,0.122192033,0.165581977,0.000259767,7.2E-05,9.01E-05,0.005013383,0.003446701,0.007090071,2.15E+32,1.9E+31,1.55E+31,4.05E+19,3.87E+19,6.16E+20,12.54699993,3269,0.271,4.98073006,M0-M4.5,nan,nan,nan,-0.465321459,14.18783589,0,0,0
271891933,2,1,1,2458370.378,5.43E-05,6.54E-05,0.267073621,0.040114965,0.053223865,0.001317858,0.000317878,0.000375627,0.022116888,0.016196829,0.029530295,3.21E+32,3.56E+31,3.29E+31,4.01E+19,3.77E+19,4.62E+20,13.91600037,3149,nan,nan,M0-M4.5,0.823,nan,0.823,nan,nan,0,0,0
272086159,2,1,1,2458355.935,0.000256283,0.000254605,0.136421818,0.00815872,0.008384617,0.0094377,0.000986526,0.001074151,0.135241352,0.119151192,0.152974863,1.73E+33,1.03E+32,1.7E+32,9.28E+19,8.39E+19,1.66E+21,13.40400028,3270,0.271,4.98241997,M0-M4.5,nan,nan,nan,-1.015210279,32.29999711,0,0,0
273853024,2,1,1,2458372.871,0.000227984,0.000237584,0.04382222,0.002509588,0.002624986,0.006827677,0.000774414,0.000874914,0.068957356,0.059813931,0.079457461,5.15E+32,3.27E+31,5.39E+31,2.84E+19,2.72E+19,5.16E+20,11.83100033,3277,nan,nan,M0-M4.5,nan,nan,nan,-0.897042514,28.2434731,0,0,0
2760232,2,1,1,2458359.791,2.81E-05,2.97E-05,0.263560838,0.005058451,0.005101488,0.003208864,0.000120075,0.000123985,0.05370387,0.051480515,0.056013893,4.76E+32,1.26E+31,1.09E+31,3.8E+19,3.59E+19,9.66E+20,11.1260004,2959,0.226,5.01124001,M4.5-M10,0.399,nan,0.399,-1.335974585,42.5616021,0,0,0
2761472,2,1,1,2458354.143,5.78E-05,5.39E-05,0.186559795,0.009844098,0.010968526,0.002012684,0.000190812,0.000201671,0.031183645,0.027860279,0.034767014,1.44E+32,1.17E+31,1.14E+31,1.54E+19,1.44E+19,2.27E+20,12.54599953,3050,0.18099999,5.09332991,M4.5-M10,nan,nan,nan,-0.443374791,13.76981833,1,0,0
278901079,2,1,1,2458355.728,6.25E-05,5.77E-05,0.257831826,0.015059646,0.016896705,0.001906071,0.000197524,0.000203765,0.031750318,0.028090281,0.035627023,9.29E+32,5.76E+31,6.41E+31,1.05E+20,9.9E+19,1.28E+21,13.09300041,3321,nan,nan,M0-M4.5,nan,nan,nan,-0.718017731,22.81841035,0,0,0
279054842,2,1,1,2458370.148,9.14E-05,8.92E-05,0.091805212,0.005251281,0.005665217,0.003498112,0.000351774,0.000387583,0.044940449,0.039730397,0.050790508,9.97E+32,6.56E+31,6.98E+31,7.04E+19,6.67E+19,6.77E+20,12.53299999,3381,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
279088392,2,1,1,2458357.307,0.00020388,0.000161848,0.225678096,0.082550531,0.125980758,0.000531782,0.000222205,0.000419778,0.008600086,0.004486712,0.016910169,4.36E+34,5.84E+33,8.55E+33,1.32E+21,1.27E+21,1.25E+22,8.40299988,6029,1.12755001,4.38248014,FGK,nan,nan,nan,nan,nan,0,0,0
279511168,2,1,1,2458363.037,3E-05,3.02E-05,0.80499763,0.021363422,0.022946806,0.002593267,0.000122726,0.000123564,0.053807205,0.05102051,0.0566439,1.68E+33,4.66E+31,5.45E+31,1.53E+20,1.42E+20,3.29E+21,13.37199974,3077,nan,nan,M4.5-M10,nan,nan,nan,nan,nan,0,0,0
27955268,2,1,1,2458358.767,0.000491422,0.000457312,0.063729749,0.012755526,0.017281816,0.004599287,0.001660657,0.002152184,0.052840528,0.031323647,0.083594169,4.96E+31,9.72E+30,1.46E+31,1.03E+19,9.06E+18,1.6E+20,13.21100044,2871,0.13600001,5.17567015,M4.5-M10,0.616,nan,0.616,nan,nan,0,0,0
279615427,2,1,1,2458362.73,4.98E-05,5.9E-05,0.065665561,0.002723854,0.002618873,0.00256514,0.000308648,0.000305541,0.029756964,0.025820258,0.033717004,3.83E+33,4.49E+32,4.67E+32,3.15E+20,2.99E+20,2.93E+21,10.16300011,3993,0.62400001,4.67672014,FGK,nan,nan,nan,nan,nan,0,0,0
279726713,2,1,1,2458357.965,0.000115723,0.00012215,0.151044147,0.004179092,0.004268492,0.009621042,0.000513464,0.000553983,0.141528082,0.13302133,0.150738174,2.17E+33,1.17E+32,7.91E+31,1.51E+20,1.43E+20,4E+21,12.29300022,3269,0.271,4.98073006,M0-M4.5,nan,nan,nan,-0.246224627,7.318920239,1,0,0
279742103,2,1,1,2458355.526,1.77E-05,1.87E-05,0.44592088,0.02046034,0.022089508,0.001467009,0.000104689,0.000110624,0.027323607,0.025140251,0.029656963,2.15E+33,8.14E+31,6.34E+31,2.46E+20,2.38E+20,4.67E+21,12.44699955,3409,0.34,4.90950012,M0-M4.5,nan,nan,nan,-0.449117002,14.03027342,1,0,0
280830154,2,1,1,2458357.22,2.39E-05,2.38E-05,0.218413109,0.022893946,0.025661596,0.001047202,0.000155106,0.000185555,0.016816835,0.01397014,0.020290203,1.12E+33,5.23E+31,8.72E+31,8.03E+19,7.59E+19,3.5E+21,12.58699989,3514,0.39500001,4.85801983,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
281461138,2,1,1,2458369.812,0.000608455,0.00061475,0.044839951,0.005847456,0.006762485,0.012987993,0.002115646,0.00256002,0.132284656,0.105104384,0.166461665,7.96E+31,1.38E+31,1.37E+31,1.35E+19,1.29E+19,2.9E+20,12.9659996,2824,nan,nan,M4.5-M10,0.651,nan,0.651,-2.939703917,92.35743684,0,0,0
281542064,2,1,1,2458364.079,0.00139817,0.001392791,0.143192604,0.020042344,0.020770054,0.026050642,0.007674162,0.008649377,0.275149418,0.25628923,0.284139508,6.23E+32,1.72E+32,2.44E+32,8.23E+19,7.89E+19,9.58E+20,14.375,2902,0.142,5.15916014,M4.5-M10,0.224,nan,0.224,nan,nan,0,0,0
281562429,2,1,1,2458356.925,9.42E-05,9.32E-05,0.045911307,0.001590924,0.001699864,0.007838146,0.00043489,0.000444415,0.080517472,0.075084084,0.086200862,3.1E+35,1.87E+34,2.7E+34,1.82E+21,1.72E+21,5.07E+22,9.25899982,4444,2.97244,3.36423993,FGK,nan,nan,nan,-0.42500434,14.38671414,1,1,1
281573523,2,1,1,2458362.099,7.45E-05,9.81E-05,0.093340024,0.010609417,0.013502624,0.001026617,0.000194517,0.000217206,0.013250133,0.01036677,0.016680167,1.07E+32,9.01E+30,9.81E+30,2.44E+19,2.28E+19,2.85E+20,11.54100037,3202,0.23999999,5.01844978,M0-M4.5,nan,nan,nan,-1.083391197,34.41074796,0,0,0
281597810,2,1,1,2458371.232,9.79E-05,0.00010305,0.17904796,0.008193155,0.008351543,0.004893354,0.000403729,0.00042907,0.075074084,0.068104014,0.082557492,1.43E+33,8.58E+31,8.96E+31,5.09E+19,4.68E+19,1.41E+21,13.17599964,3309,0.28999999,4.96079016,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
281599277,2,1,1,2458375.42,6.47E-05,6.02E-05,0.217580099,0.017009995,0.0199295,0.001728565,0.00022726,0.000235064,0.027736944,0.023650237,0.032130321,8.85E+32,5.49E+31,6.79E+31,6.2E+19,5.52E+19,1.05E+21,12.97900009,3365,0.31799999,4.93188,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
281670243,2,1,1,2458356.016,3.19E-05,2.99E-05,0.232048907,0.00460146,0.00486332,0.003216305,0.000114068,0.000121161,0.052360524,0.050277169,0.054580546,1.02E+33,2.35E+31,2.94E+31,5.62E+19,5.27E+19,1.88E+21,11.38399982,3202,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
281780792,2,1,1,2458361.435,0.003383367,0.002810481,0.108017764,0.025301593,0.026338764,0.079323686,0.01842799,0.013090825,0.323196565,0.303919706,0.333333333,6.32E+33,1.88E+33,2.33E+33,3.76E+20,3.6E+20,7.95E+21,12.84300041,3249,0.26100001,4.9943099,M0-M4.5,nan,nan,nan,-0.457236735,14.1818358,1,0,0
287350461,2,1,1,2458371.142,0.000194449,0.000197838,0.111459336,0.003233675,0.003195062,0.014779549,0.001078725,0.001173508,0.200602006,0.184451845,0.218218849,3.54E+33,2.41E+32,2.13E+32,1.41E+20,1.32E+20,3.19E+21,11.28999996,3335,0.303,4.9468298,M0-M4.5,0.323,nan,0.323,-0.387513214,11.55602647,1,0,0
287350462,2,1,2,2458371.142,0.000333756,0.00028093,0.256752186,0.009853255,0.009431181,0.014931981,0.00141749,0.001687603,0.248522485,0.223028897,0.266619333,2.4E+33,1.77E+32,2.89E+32,1.51E+20,1.42E+20,4.19E+21,12.33300018,3113,0.204,5.06221008,M0-M4.5,0.323,nan,0.323,-0.26058331,7.55285572,1,0,0
287584993,2,1,1,2458360.296,0.000267453,0.000239378,0.066820013,0.003251748,0.003319712,0.012410005,0.000695537,0.000702331,0.144768114,0.134484678,0.155324887,1.27E+34,7.15E+32,1.2E+33,3.1E+20,2.86E+20,8.82E+21,10.96000004,3836,nan,nan,M0-M4.5,nan,nan,nan,-0.561405183,17.9589971,0,0,0
293164462,2,1,1,2458373.356,4.28E-05,4.43E-05,0.206648443,0.011205253,0.01291919,0.002201011,0.000231848,0.000231966,0.034913682,0.030840308,0.039123725,2.04E+33,1.47E+32,1.35E+32,9.14E+19,8.63E+19,1.92E+21,12.08300018,3485,0.38,4.87103987,M0-M4.5,0.914,nan,0.914,-0.948067298,30.46557331,0,0,0
294098955,2,1,1,2458375.936,0.000163885,0.00012879,0.046256336,0.003819487,0.004219162,0.001839393,0.000423828,0.000436416,0.018946856,0.014126808,0.024176908,3.44E+34,6.47E+33,9.58E+33,1.01E+21,9.62E+20,2.6E+22,9.93799973,5767.129883,1.34923995,4.52519989,FGK,nan,nan,nan,nan,nan,0,0,0
294667961,2,1,1,2458363.657,0.000848989,0.000993187,0.072491251,0.006637476,0.006641547,0.02268334,0.004220948,0.004898819,0.269699364,0.214375477,0.274262743,2.67E+33,5.36E+32,3.6E+32,1.59E+20,1.52E+20,1.93E+21,13.68599987,3271,nan,nan,M0-M4.5,0.491,nan,0.491,nan,nan,0,0,0
300709924,2,1,1,2458373.369,0.00168335,0.001734678,0.041252283,0.008445969,0.009604613,0.065883905,0.012754149,0.014634547,0.302823028,0.291179578,0.316513165,6.75E+33,1.89E+33,2.17E+33,1.69E+20,1.5E+20,4.46E+21,12.35400009,3388,nan,nan,M0-M4.5,nan,nan,nan,-0.308736741,9.137236777,1,0,0
30186108,2,1,1,2458355.973,5.59E-05,5.75E-05,0.183860739,0.015347892,0.018391649,0.002149681,0.000320395,0.000342757,0.033190332,0.02765361,0.039343727,2.99E+32,2.53E+31,3.08E+31,5.33E+19,4.91E+19,1.33E+21,13.09500027,3082,nan,nan,M4.5-M10,nan,nan,nan,-2.382463525,76.43255649,0,0,0
304096841,2,1,1,2458361.071,5.43E-05,4.94E-05,0.496718484,0.067908038,0.076212785,0.000947595,0.000165548,0.000212974,0.018013513,0.014453478,0.022660227,3.75E+32,2.66E+31,2.52E+31,4.57E+19,4.43E+19,6.96E+20,13.63899994,3171,0.227,5.03387022,M0-M4.5,0.469,nan,0.469,nan,nan,0,0,0
